fpr,tpr,threshold
0.011561532507739938,0.06823652537938252,0.6785571
0.011561532507739938,0.06907378335949764,0.6781537
0.011609907120743035,0.06907378335949764,0.6781174
0.011609907120743035,0.06917844060701203,0.67802864
0.01165828173374613,0.06917844060701203,0.67793626
0.01165828173374613,0.06938775510204082,0.67772746
0.01165828173374613,0.06949241234955521,0.6775905
0.01165828173374613,0.06970172684458399,0.6775531
0.01165828173374613,0.06980638409209838,0.67668194
0.01165828173374613,0.07022501308215594,0.6765086
0.01165828173374613,0.07032967032967033,0.67635655
0.01165828173374613,0.0707482993197279,0.6759469
0.01165828173374613,0.07085295656724228,0.675871
0.01165828173374613,0.07106227106227106,0.67563355
0.011706656346749226,0.07106227106227106,0.675501
0.011706656346749226,0.07210884353741497,0.6747793
0.011851780185758514,0.07210884353741497,0.6744893
0.011851780185758514,0.07252747252747253,0.67393464
0.01190015479876161,0.07252747252747253,0.6737971
0.01190015479876161,0.07263212977498691,0.6736055
0.01190015479876161,0.0728414442700157,0.6734582
0.01190015479876161,0.07294610151753009,0.6733809
0.01190015479876161,0.07315541601255887,0.6733542
0.01190015479876161,0.07326007326007326,0.6731816
0.011948529411764705,0.07326007326007326,0.6730677
0.011948529411764705,0.07346938775510205,0.6730416
0.011996904024767802,0.07346938775510205,0.6725077
0.011996904024767802,0.07367870225013082,0.6724041
